Implemented,Source Instance,Source Port,Destination Instance,Destination Port,Type,Interface Type,Enable Connection
x,europa.u_aipu,io_lpddr_graph_0_bp_ck0_c,europa,io_lpddr_graph_0_bp_ck0_c,,,N/A
x,europa.u_aipu,io_lpddr_graph_1_bp_ck0_c,europa,io_lpddr_graph_1_bp_ck0_c,,,N/A
x,europa.u_aipu,io_lpddr_graph_2_bp_ck0_c,europa,io_lpddr_graph_2_bp_ck0_c,,,N/A
x,europa.u_aipu,io_lpddr_graph_3_bp_ck0_c,europa,io_lpddr_graph_3_bp_ck0_c,,,N/A
x,europa.u_aipu,io_lpddr_graph_0_bp_ck0_t,europa,io_lpddr_graph_0_bp_ck0_t,,,N/A
x,europa.u_aipu,io_lpddr_graph_1_bp_ck0_t,europa,io_lpddr_graph_1_bp_ck0_t,,,N/A
x,europa.u_aipu,io_lpddr_graph_2_bp_ck0_t,europa,io_lpddr_graph_2_bp_ck0_t,,,N/A
x,europa.u_aipu,io_lpddr_graph_3_bp_ck0_t,europa,io_lpddr_graph_3_bp_ck0_t,,,N/A
x,europa.u_aipu,io_lpddr_graph_0_bp_ck1_c,europa,io_lpddr_graph_0_bp_ck1_c,,,N/A
x,europa.u_aipu,io_lpddr_graph_1_bp_ck1_c,europa,io_lpddr_graph_1_bp_ck1_c,,,N/A
x,europa.u_aipu,io_lpddr_graph_2_bp_ck1_c ,europa,io_lpddr_graph_2_bp_ck1_c ,,,N/A
x,europa.u_aipu,io_lpddr_graph_3_bp_ck1_c,europa,io_lpddr_graph_3_bp_ck1_c,,,N/A
x,europa.u_aipu,io_lpddr_graph_0_bp_ck1_t,europa,io_lpddr_graph_0_bp_ck1_t,,,N/A
x,europa.u_aipu,io_lpddr_graph_1_bp_ck1_t,europa,io_lpddr_graph_1_bp_ck1_t,,,N/A
x,europa.u_aipu,io_lpddr_graph_2_bp_ck1_t,europa,io_lpddr_graph_2_bp_ck1_t,,,N/A
x,europa,i_ref_pad_clk_p,europa.u_aipu,i_ref_pad_clk_p,,,N/A
x,europa,i_ref_pad_clk_m,europa.u_aipu,i_ref_pad_clk_m,,,N/A
,,,,,,,
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_ai_core_p_0,i_ref_clk,,,N/A
x,europa.u_aipu.u_ai_core_p_0,o_aic_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[15:0],,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_ai_core_p_1,i_ref_clk,,,N/A
x,europa.u_aipu.u_ai_core_p_1,o_aic_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[31:16],,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_ai_core_p_2,i_ref_clk,,,N/A
x,europa.u_aipu.u_ai_core_p_2,o_aic_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[47:32],,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_ai_core_p_3,i_ref_clk,,,N/A
x,europa.u_aipu.u_ai_core_p_3,o_aic_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[63:48],,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_ai_core_p_4,i_ref_clk,,,N/A
x,europa.u_aipu.u_ai_core_p_4,o_aic_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[79:64],,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_ai_core_p_5,i_ref_clk,,,N/A
x,europa.u_aipu.u_ai_core_p_5,o_aic_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[95:80],,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_ai_core_p_6,i_ref_clk,,,N/A
x,europa.u_aipu.u_ai_core_p_6,o_aic_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[111:96],,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_ai_core_p_7,i_ref_clk,,,N/A
x,europa.u_aipu.u_ai_core_p_7,o_aic_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[127:112],,,N/A
,,,,,,,
x,europa,i_ref_clk,europa.u_europa_io,i_pad_ref_clk,,,N/A
x,europa,i_ref_clk_bypass,europa.u_europa_io,i_pad_ref_clk_bypass,,,N/A
x,europa,i_tck,europa.u_europa_io,i_pad_tck,,,N/A
x,europa.u_aipu,o_spi_drive,europa.u_europa_io,i_spi_drive,,,N/A
x,europa.u_aipu,o_emmc_drive,europa.u_europa_io,i_emmc_drive,,,N/A
x,europa.u_aipu,o_emmc_schmitt,europa.u_europa_io,i_emmc_schmitt,,,N/A
x,europa.u_europa_io,io_pad_emmc_rebar,europa,io_emmc_rebar,,,N/A
x,europa.u_aipu,o_dft_drive,europa.u_europa_io,i_dft_drive,,,N/A
,,,,,,,
x,europa.u_aipu.u_ddr_west_clock_gen_p,o_ddr_west_clkgen_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[159:144],,,N/A
,,,,,,,
x,europa.u_aipu.u_sys_spm_p,o_sysspm_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[351:336],,,N/A
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_sys_spm_p,i_ref_clk,,,N/A
x,europa.u_aipu.u_noc_top,o_sys_spm_targ_lt_axi_m_awqos,europa.u_aipu.u_sys_spm_p,i_lt_axi_s_awqos,,,N/A
x,europa.u_aipu.u_noc_top,o_sys_spm_targ_lt_axi_m_arqos,europa.u_aipu.u_sys_spm_p,i_lt_axi_s_arqos,,,N/A
,,,,,,,
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_soc_mgmt_p,i_ref_clk,,,N/A
x,europa.u_aipu,i_por_rst_n,europa.u_aipu.u_soc_mgmt_p,i_por_rst_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_noc_clk,europa.u_aipu.u_noc_top,i_noc_clk,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_throttle[7],europa.u_aipu.u_ai_core_p_7,i_aic_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_throttle[6],europa.u_aipu.u_ai_core_p_6,i_aic_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_throttle[5],europa.u_aipu.u_ai_core_p_5,i_aic_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_throttle[4],europa.u_aipu.u_ai_core_p_4,i_aic_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_throttle[3],europa.u_aipu.u_ai_core_p_3,i_aic_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_throttle[2],europa.u_aipu.u_ai_core_p_2,i_aic_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_throttle[1],europa.u_aipu.u_ai_core_p_1,i_aic_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_throttle[0],europa.u_aipu.u_ai_core_p_0,i_aic_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_clock_throttle[12],u_aipu.u_noc_top,i_sdma_1_clock_throttle,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_clock_throttle[11],u_aipu.u_noc_top,i_sdma_0_clock_throttle,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_clock_throttle[10],u_aipu.u_apu_p,i_clock_throttle,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_clock_throttle[9],u_aipu.u_pve_p_1,i_clock_throttle,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_clock_throttle[8],u_aipu.u_pve_p_0,i_clock_throttle,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_clock_throttle[7],europa.u_aipu.u_ai_core_p_7,i_clock_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_clock_throttle[6],europa.u_aipu.u_ai_core_p_6,i_clock_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_clock_throttle[5],europa.u_aipu.u_ai_core_p_5,i_clock_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_clock_throttle[4],europa.u_aipu.u_ai_core_p_4,i_clock_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_clock_throttle[3],europa.u_aipu.u_ai_core_p_3,i_clock_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_clock_throttle[2],europa.u_aipu.u_ai_core_p_2,i_clock_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_clock_throttle[1],europa.u_aipu.u_ai_core_p_1,i_clock_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_clock_throttle[0],europa.u_aipu.u_ai_core_p_0,i_clock_throttle_async,,,N/A
x,europa.u_aipu.u_ai_core_p_7,o_aic_boost_req_async,europa.u_aipu.u_soc_mgmt_p,i_aic_boost_req[7],,,N/A
x,europa.u_aipu.u_ai_core_p_6,o_aic_boost_req_async,europa.u_aipu.u_soc_mgmt_p,i_aic_boost_req[6],,,N/A
x,europa.u_aipu.u_ai_core_p_5,o_aic_boost_req_async,europa.u_aipu.u_soc_mgmt_p,i_aic_boost_req[5],,,N/A
x,europa.u_aipu.u_ai_core_p_4,o_aic_boost_req_async,europa.u_aipu.u_soc_mgmt_p,i_aic_boost_req[4],,,N/A
x,europa.u_aipu.u_ai_core_p_3,o_aic_boost_req_async,europa.u_aipu.u_soc_mgmt_p,i_aic_boost_req[3],,,N/A
x,europa.u_aipu.u_ai_core_p_2,o_aic_boost_req_async,europa.u_aipu.u_soc_mgmt_p,i_aic_boost_req[2],,,N/A
x,europa.u_aipu.u_ai_core_p_1,o_aic_boost_req_async,europa.u_aipu.u_soc_mgmt_p,i_aic_boost_req[1],,,N/A
x,europa.u_aipu.u_ai_core_p_0,o_aic_boost_req_async,europa.u_aipu.u_soc_mgmt_p,i_aic_boost_req[0],,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_boost_ack[7],europa.u_aipu.u_ai_core_p_7,i_aic_boost_ack_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_boost_ack[6],europa.u_aipu.u_ai_core_p_6,i_aic_boost_ack_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_boost_ack[5],europa.u_aipu.u_ai_core_p_5,i_aic_boost_ack_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_boost_ack[4],europa.u_aipu.u_ai_core_p_4,i_aic_boost_ack_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_boost_ack[3],europa.u_aipu.u_ai_core_p_3,i_aic_boost_ack_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_boost_ack[2],europa.u_aipu.u_ai_core_p_2,i_aic_boost_ack_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_boost_ack[1],europa.u_aipu.u_ai_core_p_1,i_aic_boost_ack_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_aic_boost_ack[0],europa.u_aipu.u_ai_core_p_0,i_aic_boost_ack_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_dlm_irq_warning,u_aipu.u_apu_p,i_irq__soc_mgmt__dlm_warning,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_dlm_irq_critical,u_aipu.u_apu_p,i_irq__soc_mgmt__dlm_critical,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_lt_axi_m_awqos,europa.u_aipu.u_noc_top,i_soc_mgmt_init_lt_axi_s_awqos,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_lt_axi_m_arqos,europa.u_aipu.u_noc_top,i_soc_mgmt_init_lt_axi_s_arqos,,,N/A
x,europa.u_aipu.u_noc_top,o_soc_mgmt_targ_lt_axi_m_awqos,europa.u_aipu.u_soc_mgmt_p,i_lt_axi_s_awqos,,,N/A
x,europa.u_aipu.u_noc_top,o_soc_mgmt_targ_lt_axi_m_arqos,europa.u_aipu.u_soc_mgmt_p,i_lt_axi_s_arqos,,,N/A
x,europa.u_aipu,i_thermal_throttle,europa.u_aipu.u_soc_mgmt_p,i_thermal_throttle,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_throttle[10],u_aipu.u_apu_p,i_thermal_throttle,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_throttle[9],u_aipu.u_pve_p_1,i_thermal_throttle,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_throttle[8],u_aipu.u_pve_p_0,i_thermal_throttle,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_throttle[7],europa.u_aipu.u_ai_core_p_7,i_thermal_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_throttle[6],europa.u_aipu.u_ai_core_p_6,i_thermal_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_throttle[5],europa.u_aipu.u_ai_core_p_5,i_thermal_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_throttle[4],europa.u_aipu.u_ai_core_p_4,i_thermal_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_throttle[3],europa.u_aipu.u_ai_core_p_3,i_thermal_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_throttle[2],europa.u_aipu.u_ai_core_p_2,i_thermal_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_throttle[1],europa.u_aipu.u_ai_core_p_1,i_thermal_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_throttle[0],europa.u_aipu.u_ai_core_p_0,i_thermal_throttle_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_throttle_warning_n,europa.u_aipu,o_thermal_warning_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_warning[7],europa.u_aipu.u_ai_core_p_7,i_thermal_warning_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_warning[6],europa.u_aipu.u_ai_core_p_6,i_thermal_warning_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_warning[5],europa.u_aipu.u_ai_core_p_5,i_thermal_warning_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_warning[4],europa.u_aipu.u_ai_core_p_4,i_thermal_warning_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_warning[3],europa.u_aipu.u_ai_core_p_3,i_thermal_warning_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_warning[2],europa.u_aipu.u_ai_core_p_2,i_thermal_warning_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_warning[1],europa.u_aipu.u_ai_core_p_1,i_thermal_warning_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_warning[0],europa.u_aipu.u_ai_core_p_0,i_thermal_warning_async,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_thermal_shutdown_n,europa.u_aipu,o_thermal_shutdown_n,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_irq_tms_throttle,u_aipu.u_apu_p,i_irq__soc_mgmt__thermal_throttle,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_irq_tms_warning,u_aipu.u_apu_p,i_irq__soc_mgmt__thermal_warning,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_irq_tms_shutdown,u_aipu.u_apu_p,i_irq__soc_mgmt__thermal_shutdown,,,N/A
x,europa.u_aipu,i_boot_mode,europa.u_aipu.u_soc_mgmt_p,i_boot_mode,,,N/A
x,europa.u_aipu,i_throttle,europa.u_aipu.u_soc_mgmt_p,i_throttle,,,N/A
x,u_aipu.u_dcd_p,o_dcd_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[143:128],,,N/A
x,u_aipu.u_lpddr_p_graph_0,o_lpddr_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[175:160],,,N/A
x,u_aipu.u_lpddr_p_graph_1,o_lpddr_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[191:176],,,N/A
x,u_aipu.u_lpddr_p_graph_2,o_lpddr_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[207:192],,,N/A
x,u_aipu.u_lpddr_p_graph_3,o_lpddr_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[223:208],,,N/A
x,u_aipu.u_lpddr_p_ppp_0,o_lpddr_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[239:224],,,N/A
x,u_aipu.u_lpddr_p_ppp_1,o_lpddr_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[255:240],,,N/A
x,u_aipu.u_lpddr_p_ppp_2,o_lpddr_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[271:256],,,N/A
x,u_aipu.u_lpddr_p_ppp_3,o_lpddr_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[287:272],,,N/A
x,u_aipu.u_noc_top,o_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[303:288],,,N/A
x,u_aipu.u_pcie_p,o_pcie_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[319:304],,,N/A
x,u_aipu.u_soc_periph_p,o_obs,europa.u_aipu.u_soc_mgmt_p,i_obs_bus[335:320],,,N/A
x,europa.u_aipu.u_soc_mgmt_p,o_obs_bus,europa.u_aipu,o_observability,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,io_otp_vtdo,europa.u_aipu,io_otp_vtdo,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,io_otp_vrefm,europa.u_aipu,io_otp_vrefm,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,io_otp_vpp,europa.u_aipu,io_otp_vpp,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,io_pvt_test_out_ts,europa.u_aipu,io_pvt_test_out_ts,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,io_efuse_vqps,europa.u_aipu,io_efuse_vqps,,,N/A
x,europa.u_aipu.u_soc_mgmt_p,io_efuse_vddwl,europa.u_aipu,io_efuse_vddwl,,,N/A
,,,,,,,
x,europa.u_aipu,i_ref_clk,u_aipu.u_pve_p_0,i_ref_clk,,,N/A
x,u_aipu.u_pve_p_0,o_ctrlo_axi_m_awqos,u_aipu.u_noc_top,i_pve_0_init_lt_axi_s_awqos,,,N/A
x,u_aipu.u_pve_p_0,o_ctrlo_axi_m_arqos,u_aipu.u_noc_top,i_pve_0_init_lt_axi_s_arqos,,,N/A
x,u_aipu.u_noc_top,o_pve_0_targ_lt_axi_m_awqos,u_aipu.u_pve_p_0,i_ctrli_axi_s_awqos,,,N/A
x,u_aipu.u_noc_top,o_pve_0_targ_lt_axi_m_arqos,u_aipu.u_pve_p_0,i_ctrli_axi_s_arqos,,,N/A
,,,,,,,
x,europa.u_aipu,i_ref_clk,u_aipu.u_pve_p_1,i_ref_clk,,,N/A
x,u_aipu.u_noc_top,o_pve_1_targ_syscfg_apb_m_paddr,u_aipu.u_pve_p_1,i_cfg_apb4_s_paddr,,,N/A
x,u_aipu.u_noc_top,o_pve_1_targ_syscfg_apb_m_pwdata,u_aipu.u_pve_p_1,i_cfg_apb4_s_pwdata,,,N/A
x,u_aipu.u_noc_top,o_pve_1_targ_syscfg_apb_m_pwrite,u_aipu.u_pve_p_1,i_cfg_apb4_s_pwrite,,,N/A
x,u_aipu.u_noc_top,o_pve_1_targ_syscfg_apb_m_psel,u_aipu.u_pve_p_1,i_cfg_apb4_s_psel,,,N/A
x,u_aipu.u_noc_top,o_pve_1_targ_syscfg_apb_m_penable,u_aipu.u_pve_p_1,i_cfg_apb4_s_penable,,,N/A
x,u_aipu.u_noc_top,o_pve_1_targ_syscfg_apb_m_pstrb,u_aipu.u_pve_p_1,i_cfg_apb4_s_pstrb,,,N/A
x,u_aipu.u_noc_top,o_pve_1_targ_syscfg_apb_m_pprot,u_aipu.u_pve_p_1,i_cfg_apb4_s_pprot,,,N/A
x,u_aipu.u_pve_p_1,o_cfg_apb4_s_pready,u_aipu.u_noc_top,i_pve_1_targ_syscfg_apb_m_pready,,,N/A
x,u_aipu.u_pve_p_1,o_cfg_apb4_s_prdata,u_aipu.u_noc_top,i_pve_1_targ_syscfg_apb_m_prdata,,,N/A
x,u_aipu.u_pve_p_1,o_cfg_apb4_s_pslverr,u_aipu.u_noc_top,i_pve_1_targ_syscfg_apb_m_pslverr,,,N/A
x,u_aipu.u_pve_p_1,o_ctrlo_axi_m_awqos,u_aipu.u_noc_top,i_pve_1_init_lt_axi_s_awqos,,,N/A
x,u_aipu.u_pve_p_1,o_ctrlo_axi_m_arqos,u_aipu.u_noc_top,i_pve_1_init_lt_axi_s_arqos,,,N/A
x,u_aipu.u_noc_top,o_pve_1_targ_lt_axi_m_awqos,u_aipu.u_pve_p_1,i_ctrli_axi_s_awqos,,,N/A
x,u_aipu.u_noc_top,o_pve_1_targ_lt_axi_m_arqos,u_aipu.u_pve_p_1,i_ctrli_axi_s_arqos,,,N/A
,,,,,,,
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_pcie_p,i_ref_clk,,,N/A
x,europa.u_aipu.u_pcie_p,io_pcie_resref,europa.u_aipu,io_pcie_resref,,,N/A
x,europa.u_aipu,i_ref_pad_clk_p,europa.u_aipu.u_pcie_p,i_ref_pad_clk_p,,,N/A
x,europa.u_aipu,i_ref_pad_clk_m,europa.u_aipu.u_pcie_p,i_ref_pad_clk_m,,,N/A
x,europa.u_aipu,i_pcie_rxm_00,europa.u_aipu.u_pcie_p,i_pcie_rxm_00,,,N/A
x,europa.u_aipu,i_pcie_rxm_01,europa.u_aipu.u_pcie_p,i_pcie_rxm_01,,,N/A
x,europa.u_aipu,i_pcie_rxm_02,europa.u_aipu.u_pcie_p,i_pcie_rxm_02,,,N/A
x,europa.u_aipu,i_pcie_rxm_03,europa.u_aipu.u_pcie_p,i_pcie_rxm_03,,,N/A
x,europa.u_aipu,i_pcie_rxp_00,europa.u_aipu.u_pcie_p,i_pcie_rxp_00,,,N/A
x,europa.u_aipu,i_pcie_rxp_01,europa.u_aipu.u_pcie_p,i_pcie_rxp_01,,,N/A
x,europa.u_aipu,i_pcie_rxp_02,europa.u_aipu.u_pcie_p,i_pcie_rxp_02,,,N/A
x,europa.u_aipu,i_pcie_rxp_03,europa.u_aipu.u_pcie_p,i_pcie_rxp_03,,,N/A
x,europa.u_aipu.u_pcie_p,o_pcie_txm_00,europa.u_aipu,o_pcie_txm_00,,,N/A
x,europa.u_aipu.u_pcie_p,o_pcie_txm_01,europa.u_aipu,o_pcie_txm_01,,,N/A
x,europa.u_aipu.u_pcie_p,o_pcie_txm_02,europa.u_aipu,o_pcie_txm_02,,,N/A
x,europa.u_aipu.u_pcie_p,o_pcie_txm_03,europa.u_aipu,o_pcie_txm_03,,,N/A
x,europa.u_aipu.u_pcie_p,o_pcie_txp_00,europa.u_aipu,o_pcie_txp_00,,,N/A
x,europa.u_aipu.u_pcie_p,o_pcie_txp_01,europa.u_aipu,o_pcie_txp_01,,,N/A
x,europa.u_aipu.u_pcie_p,o_pcie_txp_02,europa.u_aipu,o_pcie_txp_02,,,N/A
x,europa.u_aipu.u_pcie_p,o_pcie_txp_03,europa.u_aipu,o_pcie_txp_03,,,N/A
x,u_aipu.u_noc_top,o_pcie_targ_mt_axi_m_awqos,europa.u_aipu.u_pcie_p,i_pcie_targ_mt_axi_awqos,,,N/A
x,u_aipu.u_noc_top,o_pcie_targ_mt_axi_m_arqos,europa.u_aipu.u_pcie_p,i_pcie_targ_mt_axi_arqos,,,N/A
x,u_aipu.u_noc_top,o_pcie_targ_cfg_dbi_axi_m_awqos,europa.u_aipu.u_pcie_p,i_pcie_targ_cfg_dbi_axi_awqos,,,N/A
x,u_aipu.u_noc_top,o_pcie_targ_cfg_dbi_axi_m_arqos,europa.u_aipu.u_pcie_p,i_pcie_targ_cfg_dbi_axi_arqos,,,N/A
x,europa.u_aipu.u_pcie_p,o_pcie_init_mt_axi_awqos,u_aipu.u_noc_top,i_pcie_init_mt_axi_s_awqos,,,N/A
x,europa.u_aipu.u_pcie_p,o_pcie_init_mt_axi_arqos,u_aipu.u_noc_top,i_pcie_init_mt_axi_s_arqos,,,N/A
,,,,,,,
x,u_aipu.u_noc_top,o_lpddr_graph_0_targ_ht_axi_m_arqos,europa.u_aipu.u_lpddr_p_graph_0,i_lpddr_axi_m_arqos,,,N/A
x,u_aipu.u_noc_top,o_lpddr_graph_1_targ_ht_axi_m_arqos,europa.u_aipu.u_lpddr_p_graph_1,i_lpddr_axi_m_arqos,,,N/A
x,u_aipu.u_noc_top,o_lpddr_graph_2_targ_ht_axi_m_arqos,europa.u_aipu.u_lpddr_p_graph_2,i_lpddr_axi_m_arqos,,,N/A
x,u_aipu.u_noc_top,o_lpddr_graph_3_targ_ht_axi_m_arqos,europa.u_aipu.u_lpddr_p_graph_3,i_lpddr_axi_m_arqos,,,N/A
x,u_aipu.u_noc_top,o_lpddr_graph_0_targ_ht_axi_m_awqos,europa.u_aipu.u_lpddr_p_graph_0,i_lpddr_axi_m_awqos,,,N/A
x,u_aipu.u_noc_top,o_lpddr_graph_1_targ_ht_axi_m_awqos,europa.u_aipu.u_lpddr_p_graph_1,i_lpddr_axi_m_awqos,,,N/A
x,u_aipu.u_noc_top,o_lpddr_graph_2_targ_ht_axi_m_awqos,europa.u_aipu.u_lpddr_p_graph_2,i_lpddr_axi_m_awqos,,,N/A
x,u_aipu.u_noc_top,o_lpddr_graph_3_targ_ht_axi_m_awqos,europa.u_aipu.u_lpddr_p_graph_3,i_lpddr_axi_m_awqos,,,N/A
,,,,,,,
x,u_aipu.u_noc_top,o_lpddr_ppp_0_targ_mt_axi_m_arqos,europa.u_aipu.u_lpddr_p_ppp_0,i_lpddr_axi_m_arqos,,,N/A
x,u_aipu.u_noc_top,o_lpddr_ppp_1_targ_mt_axi_m_arqos,europa.u_aipu.u_lpddr_p_ppp_1,i_lpddr_axi_m_arqos,,,N/A
x,u_aipu.u_noc_top,o_lpddr_ppp_2_targ_mt_axi_m_arqos,europa.u_aipu.u_lpddr_p_ppp_2,i_lpddr_axi_m_arqos,,,N/A
x,u_aipu.u_noc_top,o_lpddr_ppp_3_targ_mt_axi_m_arqos,europa.u_aipu.u_lpddr_p_ppp_3,i_lpddr_axi_m_arqos,,,N/A
x,u_aipu.u_noc_top,o_lpddr_ppp_0_targ_mt_axi_m_awqos,europa.u_aipu.u_lpddr_p_ppp_0,i_lpddr_axi_m_awqos,,,N/A
x,u_aipu.u_noc_top,o_lpddr_ppp_1_targ_mt_axi_m_awqos,europa.u_aipu.u_lpddr_p_ppp_1,i_lpddr_axi_m_awqos,,,N/A
x,u_aipu.u_noc_top,o_lpddr_ppp_2_targ_mt_axi_m_awqos,europa.u_aipu.u_lpddr_p_ppp_2,i_lpddr_axi_m_awqos,,,N/A
x,u_aipu.u_noc_top,o_lpddr_ppp_3_targ_mt_axi_m_awqos,europa.u_aipu.u_lpddr_p_ppp_3,i_lpddr_axi_m_awqos,,,N/A
,,,,,,,
x,europa.u_aipu,i_ref_clk,europa.u_aipu.u_soc_periph_p,i_ref_clk,,,N/A
x,u_aipu.u_noc_top,o_soc_periph_targ_lt_axi_m_awqos,europa.u_aipu.u_soc_periph_p,i_lt_axi_s_awqos,,,N/A
x,u_aipu.u_noc_top,o_soc_periph_targ_lt_axi_m_arqos,europa.u_aipu.u_soc_periph_p,i_lt_axi_s_arqos,,,N/A
x,europa.u_aipu.u_soc_periph_p,o_lt_axi_m_awqos,u_aipu.u_noc_top,i_soc_periph_init_lt_axi_s_awqos,,,N/A
